filename,id,language,date,author,title,gender,person,length
"EN_1890_Chopin,Kate_AtFault_Novel.txt",247,English,1890,"Chopin,Kate",AtFault,female,third,57541
"EN_1890_Wilde,Oscar_ThePictureofDorianGray_Novel.txt",248,English,1890,"Wilde,Oscar",ThePictureofDorianGray,male,third,78887
"EN_1891_Doyle,ArthurConan_TheDoingsofRafflesHaw_Novel.txt",249,English,1891,"Doyle,ArthurConan",TheDoingsofRafflesHaw,male,third,37939
"EN_1891_Gissing,George_NewGrubStreet_Novel.txt",250,English,1891,"Gissing,George",NewGrubStreet,male,third,185580
"EN_1891_Hardy,Thomas_TessoftheD'Urbervilles_Novel.txt",251,English,1891,"Hardy,Thomas",TessoftheD'Urbervilles,male,third,148451
"EN_1893_Gissing,George_TheOddWomen_Novel.txt",252,English,1893,"Gissing,George",TheOddWomen,male,third,138057
"EN_1893_Grand,Sarah_TheHeavenlyTwins_Novel.txt",253,English,1893,"Grand,Sarah",TheHeavenlyTwins,female,third,280635
"EN_1893_Harraden,Beatrice_ShipsThatPassintheNight_Novel.txt",254,English,1893,"Harraden,Beatrice",ShipsThatPassintheNight,female,third,37378
"EN_1894_Freeman,MaryWilkins_Pembroke_Novel.txt",255,English,1894,"Freeman,MaryWilkins",Pembroke,female,third,78862
"EN_1894_Hope,Anthony_ThePrisonerofZenda_Novel.txt",256,English,1894,"Hope,Anthony",ThePrisonerofZenda,male,first,53541
"EN_1894_Kipling,Rudyard_TheJungleBook_Novel.txt",257,English,1894,"Kipling,Rudyard",TheJungleBook,male,third,51455
"EN_1895_Crane,Stephen_TheRedBadgeofCourage_Novel.txt",258,English,1895,"Crane,Stephen",TheRedBadgeofCourage,male,third,46049
"EN_1895_Wells,H.G._TheTimeMachine_Novel.txt",259,English,1895,"Wells,H.G.",TheTimeMachine,male,first,32290
"EN_1897_Stoker,Bram_Dracula_Novel.txt",260,English,1897,"Stoker,Bram",Dracula,male,first,160108
"EN_1898_Crockett,SR_TheRedAxe_Novel.txt",261,English,1898,"Crockett,SR",TheRedAxe,male,first,110561
"EN_1899_Chopin,Kate_TheAwakening_Novel.txt",262,English,1899,"Chopin,Kate",TheAwakening,female,third,49702
"EN_1899_Conrad,Joseph_HeartofDarkness_Novel.txt",263,English,1899,"Conrad,Joseph",HeartofDarkness,male,third,37896
"EN_1900_Barr,Amelia_TheMaidofMaidenLane_Novel.txt",264,English,1900,"Barr,Amelia",TheMaidofMaidenLane,female,third,80379
"EN_1900_Dreiser,Theodore_SisterCarrie_Novel.txt",265,English,1900,"Dreiser,Theodore",SisterCarrie,male,third,156048
"EN_1900_Kipling,Rudyard_Kim_Novel.txt",266,English,1900,"Kipling,Rudyard",Kim,male,third,104785
"EN_1901_Norris,Frank_TheOctopus_Novel.txt",267,English,1901,"Norris,Frank",TheOctopus,male,third,195658
"EN_1902_Bellamy,Edward_Eleonora_Novel.txt",268,English,1902,"Bellamy,Edward",Eleonora,male,third,72785
"EN_1902_Bennett,Arnold_GrandBabylonHotel_Novel.txt",269,English,1902,"Bennett,Arnold",GrandBabylonHotel,male,third,67470
"EN_1903_James,Henry_TheAmbassadors_Novel.txt",270,English,1903,"James,Henry",TheAmbassadors,male,third,154779
"EN_1903_London,Jack_TheCalloftheWild_Novel.txt",271,English,1903,"London,Jack",TheCalloftheWild,male,third,31764
"EN_1903_Norris,Frank_ThePit_Novel.txt",272,English,1903,"Norris,Frank",ThePit,male,third,123831
"EN_1904_Murfree,MaryNoailles_TheFrontiersman_Novel.txt",273,English,1904,"Murfree,MaryNoailles",TheFrontiersman,female,third,65494
"EN_1905_Orczy,Emma_TheScarletPimpernel_Novel.txt",274,English,1905,"Orczy,Emma",TheScarletPimpernel,female,third,83906
"EN_1905_Wharton,Edith_TheHouseofMirth_Novel.txt",275,English,1905,"Wharton,Edith",TheHouseofMirth,female,third,129071
"EN_1906_London,Jack_WhiteFang_Novel.txt",276,English,1906,"London,Jack",WhiteFang,male,third,71951
"EN_1906_Sinclair,Upton_TheJungle_Novel.txt",277,English,1906,"Sinclair,Upton",TheJungle,male,third,149040
"EN_1906_Stein,Gertrude_ThreeLives_Novel.txt",278,English,1906,"Stein,Gertrude",ThreeLives,female,third,86050
"EN_1908_Forster,E.M._ARoomWithaView_Novel.txt",279,English,1908,"Forster,E.M.",ARoomWithaView,male,third,66445
"EN_1910_Forster,E.M._HowardsEnd_Novel.txt",280,English,1910,"Forster,E.M.",HowardsEnd,male,third,108619
"EN_1911_Barrie,J.M._PeterPan_Novel.txt",281,English,1911,"Barrie,J.M.",PeterPan,male,third,47295
"EN_1911_Wharton,Edith_EthanFrome_Novel.txt",282,English,1911,"Wharton,Edith",EthanFrome,female,first,34703
"EN_1912_Cather,Willa_Alexander'sBridge_Novel.txt",283,English,1912,"Cather,Willa",Alexander'sBridge,female,third,27130
"EN_1912_Dreiser,Theodore_TheFinancier_Novel.txt",284,English,1912,"Dreiser,Theodore",TheFinancier,male,third,193150
"EN_1913_Lawrence,D.H._SonsandLovers_Novel.txt",285,English,1913,"Lawrence,D.H.",SonsandLovers,male,third,160108
"EN_1915_Ford,FordMadox_TheGoodSoldier_Novel.txt",286,English,1915,"Ford,FordMadox",TheGoodSoldier,male,first,75153
"EN_1916_Joyce,James_APortraitoftheArtistasaYoungMan_Novel.txt",287,English,1916,"Joyce,James",APortraitoftheArtistasaYoungMan,male,third,84736
"EN_1917_Cahan,Abraham_TheRiseofDavidLevinsky_Novel.txt",288,English,1917,"Cahan,Abraham",TheRiseofDavidLevinsky,male,first,168791
"EN_1917_Lewis,Sinclair_TheInnocents_Novel.txt",289,English,1917,"Lewis,Sinclair",TheInnocents,male,third,41308
"EN_1917_Webb,Mary_GonetoEart_Novel.txt",290,English,1917,"Webb,Mary",GonetoEart,female,third,81446
"EN_1918_Lewis,Sinclai_TheJob_Nove.txt",291,English,1918,"Lewis,Sinclai",TheJob,male,third,90254
"EN_1920_DosPassos,John_ThreeSoldiers_Novel.txt",292,English,1920,"DosPassos,John",ThreeSoldiers,male,first,133832
"EN_1920_Fitzgerald,FScott_ThisSideofParadise_Novel.txt",293,English,1920,"Fitzgerald,FScott",ThisSideofParadise,male,third,71005
"EN_1920_Wharton,Edith_TheAgeofInnocence_Novel.txt",294,English,1920,"Wharton,Edith",TheAgeofInnocence,female,third,101167
"EN_1922_Fitzgerald,FScott_TheBeautifulandtheDamned_Novel.txt",295,English,1922,"Fitzgerald,FScott",TheBeautifulandtheDamned,male,third,123338
"EN_1922_Joyce,James_Ulysses_Novel.txt",296,English,1922,"Joyce,James",Ulysses,male,first,264170
"EN_1925_Woolf,Virginia_Mrs.Dalloway_Novel.txt",297,English,1925,"Woolf,Virginia",Mrs.Dalloway,female,third,63367
"EN_1927_Woolf,Virginia_TotheLighthouse_Novel.txt",298,English,1927,"Woolf,Virginia",TotheLighthouse,female,third,69276
"EN_1928_Woolf,Virginia_Orlando_Novel.txt",299,English,1928,"Woolf,Virginia",Orlando,female,third,78380
"EN_1930_Mansfield,Katherine_TheAloe_Novel.txt",300,English,1930,"Mansfield,Katherine",TheAloe,female,third,25870
"FR_1771_Dorat,ClaudeJoseph_LesSacrificesDeLAmour_Novel.txt",301,French,1771,"Dorat,ClaudeJoseph",LesSacrificesDeLAmour,male,first,68295
